Minus-X_Array,,
,,
Time (UTCG),Power (W),Solar Intensity
34:00.0,0,1
35:00.0,0,1
36:00.0,0,1
37:00.0,0,1
38:00.0,0,1
39:00.0,0,1
40:00.0,0,1
41:00.0,0,1
42:00.0,0,1
43:00.0,0,1
44:00.0,0,1
45:00.0,0,1
46:00.0,0,1
47:00.0,0,1
48:00.0,0,1
49:00.0,0,1
50:00.0,0,1
51:00.0,0,1
52:00.0,0,1
53:00.0,0,1
54:00.0,0,1
55:00.0,0,1
56:00.0,0,1
57:00.0,0,1
58:00.0,0,1
59:00.0,0,1
00:00.0,0,1
01:00.0,0,1
02:00.0,0,1
03:00.0,0,1
04:00.0,0,1
05:00.0,0,1
06:00.0,0,1
07:00.0,0,1
08:00.0,0,1
09:00.0,0,1
10:00.0,0,1
11:00.0,0,1
12:00.0,0,1
13:00.0,0,1
14:00.0,0,1
15:00.0,0,1
16:00.0,0,1
17:00.0,0,1
18:00.0,0,1
19:00.0,0,1
20:00.0,0,1
21:00.0,0,1
22:00.0,0.009,1
23:00.0,0.151,1
24:00.0,0.271,1
25:00.0,0.41,1
26:00.0,0.525,1
27:00.0,0.532,1
28:00.0,0.537,1
29:00.0,0.54,1
30:00.0,0.536,1
31:00.0,0.533,1
32:00.0,0.527,1
33:00.0,0.52,1
34:00.0,0.509,1
35:00.0,0.495,1
36:00.0,0.481,1
37:00.0,0.464,1
38:00.0,0.446,1
39:00.0,0.424,1
40:00.0,0.4,1
41:00.0,0.379,1
42:00.0,0.351,1
43:00.0,0.323,1
44:00.0,0.292,1
45:00.0,0.263,1
46:00.0,0.234,1
47:00.0,0.197,1
48:00.0,0.131,1
49:00.0,0.071,1
50:00.0,0.031,1
51:00.0,0.002,1
52:00.0,0,1
53:00.0,0,1
54:00.0,0,1
55:00.0,0,1
56:00.0,0,1
57:00.0,0,1
58:00.0,0,1
59:00.0,0,1
00:00.0,0,1
01:00.0,0,1
02:00.0,0,1
03:00.0,0,1
04:00.0,0,1
05:00.0,0,1
06:00.0,0,1
07:00.0,0,1
08:00.0,0,1
09:00.0,0,1
10:00.0,0,1
11:00.0,0,1
12:00.0,0,1
13:00.0,0,1
14:00.0,0,1
15:00.0,0,1
16:00.0,0,1
17:00.0,0,1
18:00.0,0,1
19:00.0,0,1
20:00.0,0,1
21:00.0,0,1
22:00.0,0,1
23:00.0,0,1
24:00.0,0,1
25:00.0,0,1
26:00.0,0,1
27:00.0,0,1
28:00.0,0,1
29:00.0,0,1
30:00.0,0,1
31:00.0,0,1
32:00.0,0,1
33:00.0,0,1
34:00.0,0,1
35:00.0,0,1
36:00.0,0,1
37:00.0,0,1
38:00.0,0,1
39:00.0,0,1
40:00.0,0,1
41:00.0,0,1
42:00.0,0,1
43:00.0,0,1
44:00.0,0,1
45:00.0,0,1
46:00.0,0,1
47:00.0,0,1
48:00.0,0,1
49:00.0,0,1
50:00.0,0,1
51:00.0,0,1
52:00.0,0,1
53:00.0,0,1
54:00.0,0,1
55:00.0,0,1
56:00.0,0,1
57:00.0,0.034,1
58:00.0,0.189,1
59:00.0,0.3,1
00:00.0,0.448,1
01:00.0,0.531,1
02:00.0,0.535,1
03:00.0,0.537,1
04:00.0,0.537,1
05:00.0,0.536,1
06:00.0,0.533,1
07:00.0,0.525,1
08:00.0,0.514,1
09:00.0,0.507,1
10:00.0,0.494,1
11:00.0,0.477,1
12:00.0,0.459,1
13:00.0,0.44,1
14:00.0,0.418,1
15:00.0,0.395,1
16:00.0,0.368,1
17:00.0,0.343,1
18:00.0,0.315,1
19:00.0,0.286,1
20:00.0,0.255,1
21:00.0,0.222,1
22:00.0,0.183,1
23:00.0,0.113,1
24:00.0,0.06,1
25:00.0,0.021,1
26:00.0,0,1
27:00.0,0,1
28:00.0,0,1
29:00.0,0,1
30:00.0,0,1
31:00.0,0,1
32:00.0,0,1
33:00.0,0,1
34:00.0,0,1
35:00.0,0,1
36:00.0,0,1
37:00.0,0,1
38:00.0,0,1
39:00.0,0,1
40:00.0,0,1
41:00.0,0,1
42:00.0,0,1
43:00.0,0,1
44:00.0,0,1
45:00.0,0,1
46:00.0,0,1
47:00.0,0,1
48:00.0,0,1
49:00.0,0,1
50:00.0,0,1
51:00.0,0,1
52:00.0,0,1
53:00.0,0,1
54:00.0,0,1
55:00.0,0,1
56:00.0,0,1
57:00.0,0,1
58:00.0,0,1
59:00.0,0,1
00:00.0,0,1
01:00.0,0,1
02:00.0,0,1
03:00.0,0,1
04:00.0,0,1
05:00.0,0,1
06:00.0,0,1
07:00.0,0,1
08:00.0,0,1
09:00.0,0,1
10:00.0,0,1
11:00.0,0,1
12:00.0,0,1
13:00.0,0,1
14:00.0,0,1
15:00.0,0,1
16:00.0,0,1
17:00.0,0,1
18:00.0,0,1
19:00.0,0,1
20:00.0,0,1
21:00.0,0,1
22:00.0,0,1
23:00.0,0,1
24:00.0,0,1
25:00.0,0,1
26:00.0,0,1
27:00.0,0,1
28:00.0,0,1
29:00.0,0,1
30:00.0,0,1
31:00.0,0,1
32:00.0,0.075,1
33:00.0,0.226,1
34:00.0,0.343,1
35:00.0,0.484,1
36:00.0,0.532,1
37:00.0,0.536,1
38:00.0,0.54,1
39:00.0,0.539,1
40:00.0,0.536,1
41:00.0,0.531,1
42:00.0,0.524,1
43:00.0,0.51,1
44:00.0,0.501,1
45:00.0,0.489,1
46:00.0,0.472,1
47:00.0,0.454,1
48:00.0,0.434,1
49:00.0,0.412,1
50:00.0,0.387,1
51:00.0,0.363,1
52:00.0,0.336,1
53:00.0,0.306,1
54:00.0,0.276,1
55:00.0,0.246,1
56:00.0,0.214,1
57:00.0,0.167,1
58:00.0,0.094,1
59:00.0,0.051,1
00:00.0,0.012,1
01:00.0,0,1
02:00.0,0,1
03:00.0,0,1
04:00.0,0,1
05:00.0,0,1
06:00.0,0,1
07:00.0,0,1
08:00.0,0,1
09:00.0,0,1
10:00.0,0,1
11:00.0,0,1
12:00.0,0,1
13:00.0,0,1
14:00.0,0,1
15:00.0,0,1
16:00.0,0,1
17:00.0,0,1
18:00.0,0,1
19:00.0,0,1
20:00.0,0,1
21:00.0,0,1
22:00.0,0,1
23:00.0,0,1
24:00.0,0,1
25:00.0,0,1
26:00.0,0,1
27:00.0,0,1
28:00.0,0,1
29:00.0,0,1
30:00.0,0,1
31:00.0,0,1
32:00.0,0,1
33:00.0,0,1
34:00.0,0,1
35:00.0,0,1
36:00.0,0,1
37:00.0,0,1
38:00.0,0,1
39:00.0,0,1
40:00.0,0,1
41:00.0,0,1
42:00.0,0,1
43:00.0,0,1
44:00.0,0,1
45:00.0,0,1
46:00.0,0,1
47:00.0,0,1
48:00.0,0,1
49:00.0,0,1
50:00.0,0,1
51:00.0,0,1
52:00.0,0,1
53:00.0,0,1
54:00.0,0,1
55:00.0,0,1
56:00.0,0,1
57:00.0,0,1
58:00.0,0,1
59:00.0,0,1
00:00.0,0,1
01:00.0,0,1
02:00.0,0,1
03:00.0,0,1
04:00.0,0,1
05:00.0,0,1
06:00.0,0,1
07:00.0,0.118,1
08:00.0,0.254,1
09:00.0,0.383,1
10:00.0,0.515,1
11:00.0,0.534,1
12:00.0,0.537,1
13:00.0,0.541,1
14:00.0,0.538,1
15:00.0,0.532,1
16:00.0,0.529,1
17:00.0,0.522,1
18:00.0,0.511,1
19:00.0,0.498,1
20:00.0,0.486,1
21:00.0,0.468,1
22:00.0,0.45,1
23:00.0,0.428,1
24:00.0,0.406,1
25:00.0,0.381,1
26:00.0,0.354,1
27:00.0,0.329,1
28:00.0,0.298,1
29:00.0,0.268,1
30:00.0,0.237,1
31:00.0,0.205,1
32:00.0,0.144,1
33:00.0,0.082,1
34:00.0,0.038,1
35:00.0,0.006,1
36:00.0,0,1
37:00.0,0,1
38:00.0,0,1
39:00.0,0,1
40:00.0,0,1
41:00.0,0,1
42:00.0,0,1
43:00.0,0,1
44:00.0,0,1
45:00.0,0,1
46:00.0,0,1
47:00.0,0,1
48:00.0,0,1
49:00.0,0,1
50:00.0,0,1
51:00.0,0,1
52:00.0,0,1
53:00.0,0,1
54:00.0,0,1
55:00.0,0,1
56:00.0,0,1
57:00.0,0,1
58:00.0,0,1
59:00.0,0,1
00:00.0,0,1
01:00.0,0,1
02:00.0,0,1
03:00.0,0,1
04:00.0,0,1
05:00.0,0,1
06:00.0,0,1
07:00.0,0,1
08:00.0,0,1
09:00.0,0,1
10:00.0,0,1
11:00.0,0,1
12:00.0,0,1
13:00.0,0,1
14:00.0,0,1
15:00.0,0,1
16:00.0,0,1
17:00.0,0,1
18:00.0,0,1
19:00.0,0,1
20:00.0,0,1
21:00.0,0,1
22:00.0,0,1
23:00.0,0,1
24:00.0,0,1
25:00.0,0,1
26:00.0,0,1
27:00.0,0,1
28:00.0,0,1
29:00.0,0,1
30:00.0,0,1
31:00.0,0,1
32:00.0,0,1
33:00.0,0,1
34:00.0,0,1
35:00.0,0,1
36:00.0,0,1
37:00.0,0,1
38:00.0,0,1
39:00.0,0,1
40:00.0,0,1
41:00.0,0.013,1
42:00.0,0.16,1
43:00.0,0.278,1
44:00.0,0.419,1
45:00.0,0.531,1
46:00.0,0.533,1
47:00.0,0.539,1
48:00.0,0.541,1
49:00.0,0.536,1
50:00.0,0.535,1
51:00.0,0.526,1
52:00.0,0.52,1
53:00.0,0.506,1
54:00.0,0.496,1
55:00.0,0.481,1
56:00.0,0.463,1
57:00.0,0.444,1
58:00.0,0.423,1
59:00.0,0.399,1
00:00.0,0.375,1
01:00.0,0.347,1
02:00.0,0.32,1
03:00.0,0.293,1
04:00.0,0.26,1
05:00.0,0.228,1
06:00.0,0.194,1
07:00.0,0.127,1
08:00.0,0.066,1
09:00.0,0.028,1
10:00.0,0.001,1
11:00.0,0,1
12:00.0,0,1
13:00.0,0,1
14:00.0,0,1
15:00.0,0,1
16:00.0,0,1
17:00.0,0,1
18:00.0,0,1
19:00.0,0,1
20:00.0,0,1
21:00.0,0,1
22:00.0,0,1
23:00.0,0,1
24:00.0,0,1
25:00.0,0,1
26:00.0,0,1
27:00.0,0,1
28:00.0,0,1
29:00.0,0,1
30:00.0,0,1
31:00.0,0,1
32:00.0,0,1
33:00.0,0,1
34:00.0,0,1
35:00.0,0,1
36:00.0,0,1
37:00.0,0,1
38:00.0,0,1
39:00.0,0,1
40:00.0,0,1
41:00.0,0,1
42:00.0,0,1
43:00.0,0,1
44:00.0,0,1
45:00.0,0,1
46:00.0,0,1
47:00.0,0,1
48:00.0,0,1
49:00.0,0,1
50:00.0,0,1
51:00.0,0,1
52:00.0,0,1
53:00.0,0,1
54:00.0,0,1
55:00.0,0,1
56:00.0,0,1
57:00.0,0,1
58:00.0,0,1
59:00.0,0,1
00:00.0,0,1
01:00.0,0,1
02:00.0,0,1
03:00.0,0,1
04:00.0,0,1
05:00.0,0,1
06:00.0,0,1
07:00.0,0,1
08:00.0,0,1
09:00.0,0,1
10:00.0,0,1
11:00.0,0,1
12:00.0,0,1
13:00.0,0,1
14:00.0,0,1
15:00.0,0,1
16:00.0,0.041,1
17:00.0,0.198,1
18:00.0,0.31,1
19:00.0,0.459,1
20:00.0,0.532,1
21:00.0,0.539,1
22:00.0,0.538,1
23:00.0,0.537,1
24:00.0,0.538,1
25:00.0,0.533,1
26:00.0,0.526,1
27:00.0,0.518,1
28:00.0,0.507,1
29:00.0,0.494,1
30:00.0,0.475,1
31:00.0,0.457,1
32:00.0,0.439,1
33:00.0,0.417,1
34:00.0,0.392,1
35:00.0,0.37,1
36:00.0,0.341,1
37:00.0,0.312,1
38:00.0,0.282,1
39:00.0,0.252,1
40:00.0,0.218,1
41:00.0,0.18,1
42:00.0,0.11,1
43:00.0,0.058,1
44:00.0,0.018,1
45:00.0,0,1
46:00.0,0,1
47:00.0,0,1
48:00.0,0,1
49:00.0,0,1
50:00.0,0,1
51:00.0,0,1
52:00.0,0,1
53:00.0,0,1
54:00.0,0,1
55:00.0,0,1
56:00.0,0,1
57:00.0,0,1
58:00.0,0,1
59:00.0,0,1
00:00.0,0,1
01:00.0,0,1
02:00.0,0,1
03:00.0,0,1
04:00.0,0,1
05:00.0,0,1
06:00.0,0,1
07:00.0,0,1
08:00.0,0,1
09:00.0,0,1
10:00.0,0,1
11:00.0,0,1
12:00.0,0,1
13:00.0,0,1
14:00.0,0,1
15:00.0,0,1
16:00.0,0,1
17:00.0,0,1
18:00.0,0,1
19:00.0,0,1
20:00.0,0,1
21:00.0,0,1
22:00.0,0,1
23:00.0,0,1
24:00.0,0,1
25:00.0,0,1
26:00.0,0,1
27:00.0,0,1
28:00.0,0,1
29:00.0,0,1
30:00.0,0,1
31:00.0,0,1
32:00.0,0,1
33:00.0,0,1
34:00.0,0,1
35:00.0,0,1
36:00.0,0,1
37:00.0,0,1
38:00.0,0,1
39:00.0,0,1
40:00.0,0,1
41:00.0,0,1
42:00.0,0,1
43:00.0,0,1
44:00.0,0,1
45:00.0,0,1
46:00.0,0,1
47:00.0,0,1
48:00.0,0,1
49:00.0,0,1
50:00.0,0,1
51:00.0,0.083,1
52:00.0,0.233,1
53:00.0,0.349,1
54:00.0,0.494,1
55:00.0,0.534,1
56:00.0,0.539,1
57:00.0,0.541,1
58:00.0,0.54,1
59:00.0,0.538,1
00:00.0,0.532,1
01:00.0,0.525,1
02:00.0,0.514,1
03:00.0,0.501,1
04:00.0,0.489,1
05:00.0,0.473,1
06:00.0,0.453,1
07:00.0,0.434,1
08:00.0,0.412,1
09:00.0,0.387,1
10:00.0,0.361,1
11:00.0,0.334,1
12:00.0,0.305,1
13:00.0,0.274,1
14:00.0,0.243,1
15:00.0,0.21,1
16:00.0,0.161,1
17:00.0,0.092,1
18:00.0,0.048,1
19:00.0,0.01,1
20:00.0,0,1
21:00.0,0,1
22:00.0,0,1
23:00.0,0,1
24:00.0,0,1
25:00.0,0,1
26:00.0,0,1
27:00.0,0,1
28:00.0,0,1
29:00.0,0,1
30:00.0,0,1
31:00.0,0,1
32:00.0,0,1
33:00.0,0,1
34:00.0,0,1
35:00.0,0,1
36:00.0,0,1
37:00.0,0,1
38:00.0,0,1
39:00.0,0,1
40:00.0,0,1
41:00.0,0,1
42:00.0,0,1
43:00.0,0,1
44:00.0,0,1
45:00.0,0,1
46:00.0,0,1
47:00.0,0,1
48:00.0,0,1
49:00.0,0,1
50:00.0,0,1
51:00.0,0,1
52:00.0,0,1
53:00.0,0,1
54:00.0,0,1
55:00.0,0,1
56:00.0,0,1
57:00.0,0,1
58:00.0,0,1
59:00.0,0,1
00:00.0,0,1
01:00.0,0,1
02:00.0,0,1
03:00.0,0,1
04:00.0,0,1
05:00.0,0,1
06:00.0,0,1
07:00.0,0,1
08:00.0,0,1
09:00.0,0,1
10:00.0,0,1
11:00.0,0,1
12:00.0,0,1
13:00.0,0,1
14:00.0,0,1
15:00.0,0,1
16:00.0,0,1
17:00.0,0,1
18:00.0,0,1
19:00.0,0,1
20:00.0,0,1
21:00.0,0,1
22:00.0,0,1
23:00.0,0,1
24:00.0,0,1
25:00.0,0.001,1
26:00.0,0.127,1
27:00.0,0.258,1
28:00.0,0.399,1
29:00.0,0.522,1
30:00.0,0.536,1
31:00.0,0.542,1
32:00.0,0.538,1
33:00.0,0.541,1
34:00.0,0.536,1
35:00.0,0.532,1
36:00.0,0.521,1
37:00.0,0.511,1
38:00.0,0.5,1
39:00.0,0.486,1
40:00.0,0.467,1
41:00.0,0.449,1
42:00.0,0.429,1
43:00.0,0.405,1
44:00.0,0.381,1
45:00.0,0.352,1
46:00.0,0.324,1
47:00.0,0.295,1
48:00.0,0.266,1
49:00.0,0.233,1
50:00.0,0.202,1
51:00.0,0.141,1
52:00.0,0.079,1
53:00.0,0.035,1
54:00.0,0.004,1
55:00.0,0,1
56:00.0,0,1
57:00.0,0,1
58:00.0,0,1
59:00.0,0,1
00:00.0,0,1
01:00.0,0,1
02:00.0,0,1
03:00.0,0,1
04:00.0,0,1
05:00.0,0,1
06:00.0,0,1
07:00.0,0,1
08:00.0,0,1
09:00.0,0,1
10:00.0,0,1
11:00.0,0,1
12:00.0,0,1
13:00.0,0,1
14:00.0,0,1
15:00.0,0,1
16:00.0,0,1
17:00.0,0,1
18:00.0,0,1
19:00.0,0,1
20:00.0,0,1
21:00.0,0,1
22:00.0,0,1
23:00.0,0,1
24:00.0,0,1
25:00.0,0,1
26:00.0,0,1
27:00.0,0,1
28:00.0,0,1
29:00.0,0,1
30:00.0,0,1
31:00.0,0,1
32:00.0,0,1
33:00.0,0,1
34:00.0,0,1
35:00.0,0,1
36:00.0,0,1
37:00.0,0,1
38:00.0,0,1
39:00.0,0,1
40:00.0,0,1
41:00.0,0,1
42:00.0,0,1
43:00.0,0,1
44:00.0,0,1
45:00.0,0,1
46:00.0,0,1
47:00.0,0,1
48:00.0,0,1
49:00.0,0,1
50:00.0,0,1
51:00.0,0,1
52:00.0,0,1
53:00.0,0,1
54:00.0,0,1
55:00.0,0,1
56:00.0,0,1
57:00.0,0,1
58:00.0,0,1
59:00.0,0,1
00:00.0,0.017,1
01:00.0,0.168,1
02:00.0,0.284,1
03:00.0,0.432,1
04:00.0,0.533,1
05:00.0,0.537,1
06:00.0,0.54,1
07:00.0,0.541,1
08:00.0,0.541,1
09:00.0,0.536,1
10:00.0,0.533,1
11:00.0,0.517,1
12:00.0,0.508,1
13:00.0,0.495,1
14:00.0,0.48,1
15:00.0,0.463,1
16:00.0,0.444,1
17:00.0,0.422,1
18:00.0,0.397,1
19:00.0,0.371,1
20:00.0,0.347,1
21:00.0,0.318,1
22:00.0,0.288,1
23:00.0,0.256,1
24:00.0,0.225,1
25:00.0,0.191,1
26:00.0,0.123,1
27:00.0,0.063,1
28:00.0,0.025,1
29:00.0,0.001,1
30:00.0,0,1
31:00.0,0,1
32:00.0,0,1
33:00.0,0,1
34:00.0,0,1
35:00.0,0,1
36:00.0,0,1
37:00.0,0,1
38:00.0,0,1
39:00.0,0,1
40:00.0,0,1
41:00.0,0,1
42:00.0,0,1
43:00.0,0,1
44:00.0,0,1
45:00.0,0,1
46:00.0,0,1
47:00.0,0,1
48:00.0,0,1
49:00.0,0,1
50:00.0,0,1
51:00.0,0,1
52:00.0,0,1
53:00.0,0,1
54:00.0,0,1
55:00.0,0,1
56:00.0,0,1
57:00.0,0,1
58:00.0,0,1
59:00.0,0,1
00:00.0,0,1
01:00.0,0,1
02:00.0,0,1
03:00.0,0,1
04:00.0,0,1
05:00.0,0,1
06:00.0,0,1
07:00.0,0,1
08:00.0,0,1
09:00.0,0,1
10:00.0,0,1
11:00.0,0,1
12:00.0,0,1
13:00.0,0,1
14:00.0,0,1
15:00.0,0,1
16:00.0,0,1
17:00.0,0,1
18:00.0,0,1
19:00.0,0,1
20:00.0,0,1
21:00.0,0,1
22:00.0,0,1
23:00.0,0,1
24:00.0,0,1
25:00.0,0,1
26:00.0,0,1
27:00.0,0,1
28:00.0,0,1
29:00.0,0,1
30:00.0,0,1
31:00.0,0,1
32:00.0,0,1
33:00.0,0,1
34:00.0,0,1
35:00.0,0.049,1
36:00.0,0.206,1
37:00.0,0.32,1
38:00.0,0.469,1
39:00.0,0.535,1
40:00.0,0.539,1
41:00.0,0.542,1
42:00.0,0.542,1
43:00.0,0.539,1
44:00.0,0.536,1
45:00.0,0.53,1
46:00.0,0.52,1
47:00.0,0.508,1
48:00.0,0.493,1
49:00.0,0.475,1
50:00.0,0.459,1
51:00.0,0.439,1
52:00.0,0.416,1
53:00.0,0.391,1
54:00.0,0.367,1
55:00.0,0.338,1
56:00.0,0.311,1
57:00.0,0.28,1
58:00.0,0.247,1
59:00.0,0.215,1
00:00.0,0.175,1
01:00.0,0.105,1
02:00.0,0.054,1
03:00.0,0.016,1
04:00.0,0,1
05:00.0,0,1
06:00.0,0,1
07:00.0,0,1
08:00.0,0,1
09:00.0,0,1
10:00.0,0,1
11:00.0,0,1
12:00.0,0,1
13:00.0,0,1
14:00.0,0,1
15:00.0,0,1
16:00.0,0,1
17:00.0,0,1
18:00.0,0,1
19:00.0,0,1
20:00.0,0,1
21:00.0,0,1
22:00.0,0,1
23:00.0,0,1
24:00.0,0,1
25:00.0,0,1
26:00.0,0,1
27:00.0,0,1
28:00.0,0,1
29:00.0,0,1
30:00.0,0,1
31:00.0,0,1
32:00.0,0,1
33:00.0,0,1
34:00.0,0,1
35:00.0,0,1
36:00.0,0,1
37:00.0,0,1
38:00.0,0,1
39:00.0,0,1
40:00.0,0,1
41:00.0,0,1
42:00.0,0,1
43:00.0,0,1
44:00.0,0,1
45:00.0,0,1
46:00.0,0,1
47:00.0,0,1
48:00.0,0,1
49:00.0,0,1
50:00.0,0,1
51:00.0,0,1
52:00.0,0,1
53:00.0,0,1
54:00.0,0,1
55:00.0,0,1
56:00.0,0,1
57:00.0,0,1
58:00.0,0,1
59:00.0,0,1
00:00.0,0,1
01:00.0,0,1
02:00.0,0,1
03:00.0,0,1
04:00.0,0,1
05:00.0,0,1
06:00.0,0,1
07:00.0,0,1
08:00.0,0,1
09:00.0,0,1
10:00.0,0.093,1
11:00.0,0.239,1
12:00.0,0.358,1
13:00.0,0.502,1
14:00.0,0.536,1
15:00.0,0.542,1
16:00.0,0.543,1
17:00.0,0.542,1
18:00.0,0.539,1
19:00.0,0.533,1
20:00.0,0.527,1
21:00.0,0.516,1
22:00.0,0.504,1
23:00.0,0.488,1
24:00.0,0.473,1
25:00.0,0.453,1
26:00.0,0.433,1
27:00.0,0.409,1
28:00.0,0.387,1
29:00.0,0.36,1
30:00.0,0.332,1
31:00.0,0.303,1
32:00.0,0.271,1
33:00.0,0.242,1
34:00.0,0.206,1
35:00.0,0.157,1
36:00.0,0.089,1
37:00.0,0.045,1
38:00.0,0.009,1
39:00.0,0,1
40:00.0,0,1
41:00.0,0,1
42:00.0,0,1
43:00.0,0,1
44:00.0,0,1
45:00.0,0,1
46:00.0,0,1
47:00.0,0,1
48:00.0,0,1
49:00.0,0,1
50:00.0,0,1
51:00.0,0,1
52:00.0,0,1
53:00.0,0,1
54:00.0,0,1
55:00.0,0,1
56:00.0,0,1
57:00.0,0,1
58:00.0,0,1
59:00.0,0,1
00:00.0,0,1
,,
All Solar Panel Groups,,
,,
Time (UTCG),Power (W),Solar Intensity
00:00.0,6.873,1
01:00.0,6.729,1
02:00.0,6.601,1
03:00.0,6.506,1
04:00.0,6.434,1
05:00.0,6.386,1
06:00.0,6.369,1
07:00.0,6.368,1
08:00.0,6.397,1
09:00.0,6.449,1
10:00.0,6.526,1
11:00.0,6.625,1
12:00.0,6.76,1
13:00.0,6.918,1
14:00.0,7.086,1
15:00.0,7.324,1
16:00.0,7.621,1
17:00.0,7.873,1
18:00.0,8.042,1
19:00.0,8.13,1
20:00.0,8.1,1
21:00.0,8.054,1
22:00.0,8.001,1
23:00.0,7.984,1
24:00.0,8.07,1
25:00.0,8.156,1
26:00.0,8.234,1
27:00.0,8.307,1
28:00.0,8.389,1
29:00.0,8.453,1
30:00.0,8.521,1
31:00.0,8.58,1
32:00.0,8.63,1
33:00.0,8.679,1
34:00.0,8.726,1
35:00.0,8.765,1
36:00.0,8.799,1
37:00.0,8.824,1
38:00.0,8.842,1
39:00.0,8.859,1
40:00.0,8.865,1
41:00.0,8.849,1
42:00.0,8.722,1
43:00.0,8.556,1
44:00.0,8.329,1
45:00.0,8.022,1
46:00.0,7.656,1
47:00.0,7.337,1
48:00.0,7.1,1
49:00.0,6.938,1
50:00.0,6.784,1
51:00.0,6.661,1
52:00.0,6.569,1
53:00.0,6.514,1
54:00.0,6.475,1
55:00.0,6.499,1
56:00.0,6.537,1
57:00.0,6.612,1
58:00.0,6.723,1
59:00.0,6.834,1
00:00.0,6.953,1
01:00.0,7.155,1
02:00.0,7.408,1
03:00.0,7.631,1
04:00.0,7.898,1
05:00.0,8.084,1
06:00.0,8.202,1
07:00.0,8.226,1
08:00.0,8.149,1
09:00.0,8.065,1
10:00.0,7.975,1
11:00.0,8.006,1
12:00.0,8.06,1
13:00.0,8.107,1
14:00.0,8.149,1
15:00.0,8.195,1
16:00.0,8.227,1
17:00.0,8.265,1
18:00.0,8.273,1
19:00.0,8.32,1
20:00.0,8.341,1
21:00.0,8.357,1
22:00.0,8.375,1
23:00.0,8.384,1
24:00.0,8.389,1
25:00.0,8.391,1
26:00.0,8.391,1
27:00.0,8.385,1
28:00.0,8.377,1
29:00.0,8.293,1
30:00.0,8.125,1
31:00.0,7.881,1
32:00.0,7.569,1
33:00.0,7.247,1
34:00.0,6.988,1
35:00.0,6.842,1
36:00.0,6.696,1
37:00.0,6.577,1
38:00.0,6.497,1
39:00.0,6.418,1
40:00.0,6.385,1
41:00.0,6.37,1
42:00.0,6.373,1
43:00.0,6.413,1
44:00.0,6.471,1
45:00.0,6.544,1
46:00.0,6.661,1
47:00.0,6.797,1
48:00.0,6.954,1
49:00.0,7.141,1
50:00.0,7.395,1
51:00.0,7.701,1
52:00.0,7.924,1
53:00.0,8.078,1
54:00.0,8.128,1
55:00.0,8.085,1
56:00.0,8.045,1
57:00.0,7.988,1
58:00.0,8.006,1
59:00.0,8.093,1
00:00.0,8.175,1
01:00.0,8.256,1
02:00.0,8.335,1
03:00.0,8.409,1
04:00.0,8.474,1
05:00.0,8.563,1
06:00.0,8.595,1
07:00.0,8.644,1
08:00.0,8.696,1
09:00.0,8.738,1
10:00.0,8.781,1
11:00.0,8.81,1
12:00.0,8.825,1
13:00.0,8.844,1
14:00.0,8.867,1
15:00.0,8.869,1
16:00.0,8.821,1
17:00.0,8.691,1
18:00.0,8.505,1
19:00.0,8.255,1
20:00.0,7.934,1
21:00.0,7.563,1
22:00.0,7.268,1
23:00.0,7.049,1
24:00.0,6.879,1
25:00.0,6.746,1
26:00.0,6.629,1
27:00.0,6.554,1
28:00.0,6.503,1
29:00.0,6.487,1
30:00.0,6.506,1
31:00.0,6.557,1
32:00.0,6.639,1
33:00.0,6.757,1
34:00.0,6.855,1
35:00.0,7,1
36:00.0,7.216,1
37:00.0,7.476,1
38:00.0,7.692,1
39:00.0,7.966,1
40:00.0,8.124,1
41:00.0,8.211,1
42:00.0,8.208,1
43:00.0,8.126,1
44:00.0,8.04,1
45:00.0,7.97,1
46:00.0,8.025,1
47:00.0,8.069,1
48:00.0,8.118,1
49:00.0,8.158,1
50:00.0,8.202,1
51:00.0,8.24,1
52:00.0,8.271,1
53:00.0,8.294,1
54:00.0,8.33,1
55:00.0,8.35,1
56:00.0,8.366,1
57:00.0,8.378,1
58:00.0,8.387,1
59:00.0,8.394,1
00:00.0,8.393,1
01:00.0,8.389,1
02:00.0,8.382,1
03:00.0,8.366,1
04:00.0,8.266,1
05:00.0,8.064,1
06:00.0,7.812,1
07:00.0,7.476,1
08:00.0,7.174,1
09:00.0,6.942,1
10:00.0,6.798,1
11:00.0,6.659,1
12:00.0,6.547,1
13:00.0,6.465,1
14:00.0,6.408,1
15:00.0,6.378,1
16:00.0,6.377,1
17:00.0,6.385,1
18:00.0,6.426,1
19:00.0,6.488,1
20:00.0,6.574,1
21:00.0,6.697,1
22:00.0,6.842,1
23:00.0,6.997,1
24:00.0,7.199,1
25:00.0,7.468,1
26:00.0,7.768,1
27:00.0,7.97,1
28:00.0,8.086,1
29:00.0,8.122,1
30:00.0,8.075,1
31:00.0,8.027,1
32:00.0,7.974,1
33:00.0,8.034,1
34:00.0,8.119,1
35:00.0,8.204,1
36:00.0,8.275,1
37:00.0,8.349,1
38:00.0,8.422,1
39:00.0,8.497,1
40:00.0,8.559,1
41:00.0,8.614,1
42:00.0,8.662,1
43:00.0,8.708,1
44:00.0,8.751,1
45:00.0,8.79,1
46:00.0,8.805,1
47:00.0,8.834,1
48:00.0,8.858,1
49:00.0,8.864,1
50:00.0,8.866,1
51:00.0,8.787,1
52:00.0,8.644,1
53:00.0,8.452,1
