"Time (UTCG)","Lat (deg)","Lon (deg)","Alt (km)","Lat Rate (deg/sec)","Lon Rate (deg/sec)","Alt Rate (km/sec)"
23 Jan 2021 18:52:00.000,-10.774,-0.633,579.604590,0.062545,-0.008591,-0.008511
23 Jan 2021 18:53:00.000,-7.020,-1.146,579.179981,0.062563,-0.008503,-0.005622
23 Jan 2021 18:54:00.000,-3.266,-1.654,578.931872,0.062574,-0.008452,-0.002636
23 Jan 2021 18:55:00.000,0.489,-2.161,578.864542,0.062577,-0.008439,0.000395
23 Jan 2021 18:56:00.000,4.243,-2.668,578.979154,0.062572,-0.008462,0.003420
23 Jan 2021 18:57:00.000,7.997,-3.177,579.273728,0.062559,-0.008522,0.006385
23 Jan 2021 18:58:00.000,11.750,-3.691,579.743187,0.062539,-0.008621,0.009241
23 Jan 2021 18:59:00.000,15.502,-4.212,580.379438,0.062511,-0.008762,0.011937
23 Jan 2021 19:00:00.000,19.251,-4.744,581.171523,0.062476,-0.008952,0.014428
23 Jan 2021 19:01:00.000,22.999,-5.288,582.105810,0.062434,-0.009197,0.016670
23 Jan 2021 19:02:00.000,26.743,-5.848,583.166240,0.062385,-0.009507,0.018627
23 Jan 2021 19:03:00.000,30.485,-6.430,584.334606,0.062329,-0.009897,0.020263
23 Jan 2021 19:04:00.000,34.222,-7.038,585.590876,0.062267,-0.010386,0.021553
23 Jan 2021 19:05:00.000,37.957,-7.679,586.913547,0.062199,-0.011000,0.022473
23 Jan 2021 19:06:00.000,41.686,-8.361,588.280010,0.062123,-0.011776,0.023010
23 Jan 2021 19:07:00.000,45.411,-9.096,589.666953,0.062040,-0.012770,0.023155
23 Jan 2021 19:08:00.000,49.131,-9.900,591.050749,0.061946,-0.014060,0.022906
23 Jan 2021 19:09:00.000,52.844,-10.792,592.407871,0.061839,-0.015767,0.022267
23 Jan 2021 19:10:00.000,56.551,-11.804,593.715281,0.061713,-0.018083,0.021251
23 Jan 2021 19:11:00.000,60.249,-12.980,594.950824,0.061558,-0.021322,0.019875
23 Jan 2021 19:12:00.000,63.937,-14.391,596.093593,0.061356,-0.026033,0.018163
23 Jan 2021 19:13:00.000,67.611,-16.153,597.124282,0.061071,-0.033238,0.016145
23 Jan 2021 19:14:00.000,71.263,-18.470,598.025501,0.060631,-0.045016,0.013854
23 Jan 2021 19:15:00.000,74.880,-21.737,598.782064,0.059868,-0.066087,0.011330
23 Jan 2021 19:16:00.000,78.432,-26.820,599.381232,0.058321,-0.108885,0.008615
23 Jan 2021 19:17:00.000,81.834,-35.969,599.812928,0.054424,-0.212835,0.005755
23 Jan 2021 19:18:00.000,84.789,-56.184,600.069896,0.041131,-0.514389,0.002799
23 Jan 2021 19:19:00.000,86.097,-101.863,600.147817,-0.004010,-0.912459,-0.000205
23 Jan 2021 19:20:00.000,84.440,-144.013,600.045382,-0.044182,-0.452568,-0.003205
23 Jan 2021 19:21:00.000,81.386,-161.935,599.764313,-0.055232,-0.191851,-0.006151
23 Jan 2021 19:22:00.000,77.954,-170.289,599.309332,-0.058613,-0.100863,-0.008994
23 Jan 2021 19:23:00.000,74.391,-175.041,598.688088,-0.060002,-0.062357,-0.011685
23 Jan 2021 19:24:00.000,70.767,-178.143,597.911032,-0.060705,-0.043016,-0.014180
23 Jan 2021 19:25:00.000,67.112,179.633,596.991247,-0.061117,-0.032052,-0.016436
23 Jan 2021 19:26:00.000,63.436,177.928,595.944235,-0.061387,-0.025275,-0.018415
23 Jan 2021 19:27:00.000,59.747,176.554,594.787665,-0.061582,-0.020810,-0.020083
23 Jan 2021 19:28:00.000,56.047,175.404,593.541080,-0.061732,-0.017722,-0.021411
23 Jan 2021 19:29:00.000,52.339,174.410,592.225578,-0.061855,-0.015504,-0.022377
23 Jan 2021 19:30:00.000,48.625,173.532,590.863456,-0.061960,-0.013863,-0.022963
23 Jan 2021 19:31:00.000,44.904,172.739,589.477842,-0.062052,-0.012619,-0.023159
23 Jan 2021 19:32:00.000,41.179,172.012,588.092300,-0.062134,-0.011659,-0.022960
23 Jan 2021 19:33:00.000,37.449,171.336,586.730438,-0.062209,-0.010907,-0.022370
23 Jan 2021 19:34:00.000,33.714,170.700,585.415497,-0.062276,-0.010313,-0.021398
23 Jan 2021 19:35:00.000,29.976,170.096,584.169955,-0.062337,-0.009839,-0.020060
23 Jan 2021 19:36:00.000,26.234,169.517,583.015139,-0.062392,-0.009461,-0.018378
23 Jan 2021 19:37:00.000,22.489,168.959,581.970852,-0.062440,-0.009160,-0.016381
23 Jan 2021 19:38:00.000,18.741,168.417,581.055027,-0.062481,-0.008923,-0.014102
23 Jan 2021 19:39:00.000,14.991,167.887,580.283407,-0.062515,-0.008740,-0.011581
23 Jan 2021 19:40:00.000,11.239,167.367,579.669275,-0.062542,-0.008605,-0.008860
23 Jan 2021 19:41:00.000,7.486,166.854,579.223209,-0.062562,-0.008511,-0.005987
23 Jan 2021 19:42:00.000,3.732,166.345,578.952898,-0.062573,-0.008457,-0.003010
23 Jan 2021 19:43:00.000,-0.023,165.838,578.863003,-0.062577,-0.008439,0.000018
23 Jan 2021 19:44:00.000,-3.777,165.331,578.955076,-0.062573,-0.008457,0.003046
23 Jan 2021 19:45:00.000,-7.531,164.822,579.227528,-0.062561,-0.008512,0.006022
23 Jan 2021 19:46:00.000,-11.284,164.309,579.675660,-0.062542,-0.008606,0.008894
23 Jan 2021 19:47:00.000,-15.036,163.789,580.291748,-0.062515,-0.008742,0.011613
23 Jan 2021 19:48:00.000,-18.786,163.259,581.065180,-0.062481,-0.008926,0.014131
23 Jan 2021 19:49:00.000,-22.534,162.717,581.982643,-0.062439,-0.009163,0.016407
23 Jan 2021 19:50:00.000,-26.278,162.158,583.028365,-0.062391,-0.009465,0.018401
23 Jan 2021 19:51:00.000,-30.020,161.579,584.184389,-0.062337,-0.009844,0.020078
23 Jan 2021 19:52:00.000,-33.759,160.975,585.430891,-0.062275,-0.010319,0.021412
23 Jan 2021 19:53:00.000,-37.493,160.339,586.746530,-0.062208,-0.010915,0.022380
23 Jan 2021 19:54:00.000,-41.224,159.662,588.108815,-0.062133,-0.011669,0.022965
23 Jan 2021 19:55:00.000,-44.949,158.934,589.494497,-0.062051,-0.012632,0.023159
23 Jan 2021 19:56:00.000,-48.669,158.140,590.879969,-0.061958,-0.013880,0.022958
23 Jan 2021 19:57:00.000,-52.384,157.261,592.241668,-0.061853,-0.015527,0.022367
23 Jan 2021 19:58:00.000,-56.091,156.266,593.556474,-0.061730,-0.017753,0.021397
23 Jan 2021 19:59:00.000,-59.791,155.113,594.802102,-0.061580,-0.020854,0.020065
23 Jan 2021 20:00:00.000,-63.480,153.736,595.957471,-0.061385,-0.025340,0.018393
23 Jan 2021 20:01:00.000,-67.156,152.026,597.003059,-0.061113,-0.032153,0.016411
23 Jan 2021 20:02:00.000,-70.811,149.794,597.921221,-0.060699,-0.043186,0.014152
23 Jan 2021 20:03:00.000,-74.434,146.679,598.696482,-0.059991,-0.062672,0.011654
23 Jan 2021 20:04:00.000,-77.996,141.899,599.315789,-0.058589,-0.101533,0.008960
23 Jan 2021 20:05:00.000,-81.426,133.479,599.768725,-0.055166,-0.193580,0.006116
23 Jan 2021 20:06:00.000,-84.472,115.367,600.047675,-0.043936,-0.457707,0.003169
23 Jan 2021 20:07:00.000,-86.099,72.888,600.147952,-0.003306,-0.913684,0.000169
23 Jan 2021 20:08:00.000,-84.759,27.499,600.067871,0.041424,-0.508642,-0.002834
23 Jan 2021 20:09:00.000,-81.795,7.499,599.808777,0.054501,-0.210861,-0.005790
23 Jan 2021 20:10:00.000,-78.390,-1.576,599.375025,0.058349,-0.108140,-0.008648
23 Jan 2021 20:11:00.000,-74.837,-6.629,598.773904,0.059880,-0.065744,-0.011361
23 Jan 2021 20:12:00.000,-71.219,-9.880,598.015528,0.060638,-0.044833,-0.013883
23 Jan 2021 20:13:00.000,-67.567,-12.188,597.112662,0.061075,-0.033130,-0.016171
23 Jan 2021 20:14:00.000,-63.893,-13.945,596.080522,0.061359,-0.025964,-0.018186
23 Jan 2021 20:15:00.000,-60.205,-15.353,594.936523,0.061561,-0.021275,-0.019894
23 Jan 2021 20:16:00.000,-56.507,-16.527,593.699993,0.061715,-0.018050,-0.021266
23 Jan 2021 20:17:00.000,-52.800,-17.537,592.391853,0.061841,-0.015743,-0.022277
23 Jan 2021 20:18:00.000,-49.086,-18.428,591.034274,0.061947,-0.014042,-0.022911
23 Jan 2021 20:19:00.000,-45.367,-19.231,589.650299,0.062041,-0.012756,-0.023156
23 Jan 2021 20:20:00.000,-41.642,-19.965,588.263463,0.062124,-0.011766,-0.023006
23 Jan 2021 20:21:00.000,-37.912,-20.647,586.897387,0.062200,-0.010991,-0.022465
23 Jan 2021 20:22:00.000,-34.178,-21.287,585.575380,0.062268,-0.010379,-0.021539
23 Jan 2021 20:23:00.000,-30.440,-21.895,584.320039,0.062330,-0.009892,-0.020246
23 Jan 2021 20:24:00.000,-26.698,-22.476,583.152851,0.062385,-0.009503,-0.018605
23 Jan 2021 20:25:00.000,-22.954,-23.037,582.093830,0.062434,-0.009194,-0.016645
23 Jan 2021 20:26:00.000,-19.206,-23.581,581.161156,0.062476,-0.008949,-0.014399
23 Jan 2021 20:27:00.000,-15.457,-24.112,580.370864,0.062511,-0.008760,-0.011906
23 Jan 2021 20:28:00.000,-11.705,-24.633,579.736553,0.062539,-0.008619,-0.009207
23 Jan 2021 20:29:00.000,-7.952,-25.147,579.269148,0.062560,-0.008521,-0.006350
23 Jan 2021 20:30:00.000,-4.198,-25.656,578.976707,0.062572,-0.008461,-0.003384
23 Jan 2021 20:31:00.000,-0.444,-26.163,578.864271,0.062577,-0.008439,-0.000359
23 Jan 2021 20:32:00.000,3.311,-26.670,578.933781,0.062574,-0.008453,0.002672
23 Jan 2021 20:33:00.000,7.065,-27.178,579.184037,0.062563,-0.008503,0.005657
23 Jan 2021 20:34:00.000,10.818,-27.691,579.610724,0.062545,-0.008592,0.008545
23 Jan 2021 20:35:00.000,14.570,-28.210,580.206485,0.062519,-0.008723,0.011285
23 Jan 2021 20:36:00.000,18.321,-28.739,580.961058,0.062485,-0.008900,0.013831
23 Jan 2021 20:37:00.000,22.069,-29.279,581.861455,0.062445,-0.009130,0.016139
23 Jan 2021 20:38:00.000,25.814,-29.835,582.892192,0.062398,-0.009423,0.018170
23 Jan 2021 20:39:00.000,29.556,-30.411,584.035568,0.062344,-0.009792,0.019888
23 Jan 2021 20:40:00.000,33.295,-31.012,585.271974,0.062283,-0.010254,0.021266
23 Jan 2021 20:41:00.000,37.030,-31.644,586.580234,0.062217,-0.010834,0.022280
23 Jan 2021 20:42:00.000,40.761,-32.315,587.937982,0.062143,-0.011566,0.022914
23 Jan 2021 20:43:00.000,44.487,-33.036,589.322040,0.062061,-0.012499,0.023156
23 Jan 2021 20:44:00.000,48.208,-33.821,590.708823,0.061970,-0.013706,0.023004
23 Jan 2021 20:45:00.000,51.923,-34.689,592.074742,0.061867,-0.015295,0.022462
23 Jan 2021 20:46:00.000,55.632,-35.667,593.396601,0.061747,-0.017437,0.021538
23 Jan 2021 20:47:00.000,59.332,-36.797,594.651989,0.061600,-0.020407,0.020249
23 Jan 2021 20:48:00.000,63.023,-38.142,595.819657,0.061412,-0.024682,0.018618
23 Jan 2021 20:49:00.000,66.700,-39.802,596.879870,0.061153,-0.031130,0.016673
23 Jan 2021 20:50:00.000,70.359,-41.954,597.814736,0.060762,-0.041480,0.014446
23 Jan 2021 20:51:00.000,73.986,-44.930,598.608494,0.060104,-0.059533,0.011976
23 Jan 2021 20:52:00.000,77.559,-49.434,599.247780,0.058828,-0.094912,0.009304
23 Jan 2021 20:53:00.000,81.013,-57.208,599.721838,0.055808,-0.176693,0.006476
23 Jan 2021 20:54:00.000,84.136,-73.479,600.022698,0.046286,-0.407359,0.003539
23 Jan 2021 20:55:00.000,86.048,-112.444,600.145304,0.010485,-0.890165,0.000542
23 Jan 2021 20:56:00.000,85.056,-160.550,600.087597,-0.038135,-0.570800,-0.002463
23 Jan 2021 20:57:00.000,82.198,177.084,599.850547,-0.053653,-0.232597,-0.005427
23 Jan 2021 20:58:00.000,78.823,167.195,599.438135,-0.058053,-0.116242,-0.008300
23 Jan 2021 20:59:00.000,75.282,161.811,598.857294,-0.059747,-0.069435,-0.011034
23 Jan 2021 21:00:00.000,71.670,158.397,598.117794,-0.060567,-0.046784,-0.013582
23 Jan 2021 21:01:00.000,68.021,155.998,597.232082,-0.061032,-0.034276,-0.015901
23 Jan 2021 21:02:00.000,64.350,154.187,596.215083,-0.061329,-0.026690,-0.017952
23 Jan 2021 21:03:00.000,60.664,152.743,595.083953,-0.061539,-0.021763,-0.019700
23 Jan 2021 21:04:00.000,56.966,151.545,593.857799,-0.061698,-0.018392,-0.021115
23 Jan 2021 21:05:00.000,53.260,150.517,592.557365,-0.061826,-0.015992,-0.022172
23 Jan 2021 21:06:00.000,49.547,149.613,591.204683,-0.061935,-0.014228,-0.022854
23 Jan 2021 21:07:00.000,45.829,148.801,589.822712,-0.062030,-0.012898,-0.023147
23 Jan 2021 21:08:00.000,42.104,148.059,588.434944,-0.062114,-0.011876,-0.023046
23 Jan 2021 21:09:00.000,38.375,147.371,587.065014,-0.062191,-0.011078,-0.022553
23 Jan 2021 21:10:00.000,34.641,146.726,585.736292,-0.062260,-0.010448,-0.021675
23 Jan 2021 21:11:00.000,30.904,146.115,584.471481,-0.062323,-0.009947,-0.020426
23 Jan 2021 21:12:00.000,27.163,145.531,583.292231,-0.062379,-0.009547,-0.018827
23 Jan 2021 21:13:00.000,23.419,144.968,582.218756,-0.062429,-0.009228,-0.016905
23 Jan 2021 21:14:00.000,19.671,144.422,581.269482,-0.062472,-0.008977,-0.014692
23 Jan 2021 21:15:00.000,15.922,143.890,580.460727,-0.062507,-0.008781,-0.012227
23 Jan 2021 21:16:00.000,12.171,143.367,579.806405,-0.062536,-0.008634,-0.009552
23 Jan 2021 21:17:00.000,8.418,142.853,579.317787,-0.062557,-0.008531,-0.006712
23 Jan 2021 21:18:00.000,4.664,142.343,579.003293,-0.062571,-0.008467,-0.003756
23 Jan 2021 21:19:00.000,0.910,141.836,578.868346,-0.062577,-0.008440,-0.000736
23 Jan 2021 21:20:00.000,-2.845,141.329,578.915275,-0.062575,-0.008449,0.002298
23 Jan 2021 21:21:00.000,-6.599,140.821,579.143269,-0.062565,-0.008495,0.005291
23 Jan 2021 21:22:00.000,-10.353,140.309,579.548396,-0.062547,-0.008579,0.008194
23 Jan 2021 21:23:00.000,-14.105,139.791,580.123673,-0.062522,-0.008704,0.010955
23 Jan 2021 21:24:00.000,-17.855,139.264,580.859188,-0.062490,-0.008875,0.013527
23 Jan 2021 21:25:00.000,-21.603,138.725,581.742278,-0.062450,-0.009099,0.015867
23 Jan 2021 21:26:00.000,-25.349,138.171,582.757758,-0.062404,-0.009383,0.017934
23 Jan 2021 21:27:00.000,-29.092,137.597,583.888184,-0.062351,-0.009742,0.019693
23 Jan 2021 21:28:00.000,-32.831,137.000,585.114165,-0.062291,-0.010191,0.021115
23 Jan 2021 21:29:00.000,-36.567,136.372,586.414703,-0.062225,-0.010754,0.022175
23 Jan 2021 21:30:00.000,-40.298,135.706,587.767555,-0.062152,-0.011465,0.022856
23 Jan 2021 21:31:00.000,-44.025,134.992,589.149625,-0.062072,-0.012370,0.023147
23 Jan 2021 21:32:00.000,-47.746,134.217,590.537357,-0.061982,-0.013538,0.023045
23 Jan 2021 21:33:00.000,-51.462,133.361,591.907138,-0.061881,-0.015072,0.022550
23 Jan 2021 21:34:00.000,-55.172,132.398,593.235703,-0.061763,-0.017133,0.021673
23 Jan 2021 21:35:00.000,-58.873,131.289,594.500523,-0.061620,-0.019980,0.020428
23 Jan 2021 21:36:00.000,-62.565,129.976,595.680185,-0.061439,-0.024056,0.018838
23 Jan 2021 21:37:00.000,-66.245,128.362,596.754749,-0.061190,-0.030165,0.016930
23 Jan 2021 21:38:00.000,-69.906,126.285,597.706075,-0.060821,-0.039885,0.014736
23 Jan 2021 21:39:00.000,-73.539,123.438,598.518125,-0.060208,-0.056642,0.012294
23 Jan 2021 21:40:00.000,-77.120,119.186,599.177223,-0.059045,-0.088932,0.009645
23 Jan 2021 21:41:00.000,-80.595,111.988,599.672280,-0.056367,-0.161836,0.006834
23 Jan 2021 21:42:00.000,-83.783,97.322,599.994972,-0.048257,-0.363125,0.003908
23 Jan 2021 21:43:00.000,-85.944,61.966,600.139876,-0.017255,-0.845549,0.000916
23 Jan 2021 21:44:00.000,-85.326,11.884,600.104558,0.034229,-0.637939,-0.002091
23 Jan 2021 21:45:00.000,-82.594,-13.157,599.889611,0.052665,-0.257513,-0.005063
23 Jan 2021 21:46:00.000,-79.254,-23.970,599.498647,0.057722,-0.125294,-0.007950
23 Jan 2021 21:47:00.000,-75.727,-29.722,598.938236,0.059602,-0.073467,-0.010704
23 Jan 2021 21:48:00.000,-72.121,-33.311,598.217804,0.060490,-0.048882,-0.013277
23 Jan 2021 21:49:00.000,-68.476,-35.806,597.349477,0.060985,-0.035494,-0.015627
23 Jan 2021 21:50:00.000,-64.806,-37.676,596.347883,0.061298,-0.027456,-0.017713
23 Jan 2021 21:51:00.000,-61.122,-39.157,595.229917,0.061516,-0.022274,-0.019500
23 Jan 2021 21:52:00.000,-57.426,-40.381,594.014460,0.061680,-0.018749,-0.020958
23 Jan 2021 21:53:00.000,-53.721,-41.427,592.722070,0.061812,-0.016250,-0.022061
23 Jan 2021 21:54:00.000,-50.009,-42.344,591.374640,0.061922,-0.014420,-0.022790
23 Jan 2021 21:55:00.000,-46.290,-43.166,589.995034,0.062019,-0.013044,-0.023132
23 Jan 2021 21:56:00.000,-42.567,-43.916,588.606700,0.062104,-0.011989,-0.023080
23 Jan 2021 21:57:00.000,-38.838,-44.610,587.233277,0.062182,-0.011167,-0.022635
23 Jan 2021 21:58:00.000,-35.105,-45.260,585.898188,0.062252,-0.010518,-0.021804
23 Jan 2021 21:59:00.000,-31.368,-45.875,584.624243,0.062315,-0.010003,-0.020600
23 Jan 2021 22:00:00.000,-27.627,-46.462,583.433242,0.062372,-0.009592,-0.019043
23 Jan 2021 22:01:00.000,-23.883,-47.027,582.345597,0.062423,-0.009264,-0.017160
23 Jan 2021 22:02:00.000,-20.137,-47.575,581.379975,0.062467,-0.009004,-0.014982
23 Jan 2021 22:03:00.000,-16.388,-48.109,580.552971,0.062503,-0.008803,-0.012546
23 Jan 2021 22:04:00.000,-12.636,-48.632,579.878813,0.062533,-0.008650,-0.009894
23 Jan 2021 22:05:00.000,-8.884,-49.148,579.369111,0.062555,-0.008541,-0.007072
23 Jan 2021 22:06:00.000,-5.130,-49.658,579.032648,0.062570,-0.008473,-0.004128
23 Jan 2021 22:07:00.000,-1.376,-50.165,578.875227,0.062577,-0.008441,-0.001112
23 Jan 2021 22:08:00.000,2.379,-50.672,578.899562,0.062576,-0.008446,0.001922
23 Jan 2021 22:09:00.000,6.133,-51.180,579.105233,0.062567,-0.008487,0.004924
23 Jan 2021 22:10:00.000,9.887,-51.691,579.488694,0.062550,-0.008567,0.007840
23 Jan 2021 22:11:00.000,13.639,-52.208,580.043333,0.062526,-0.008686,0.010621
23 Jan 2021 22:12:00.000,17.390,-52.734,580.759594,0.062494,-0.008851,0.013220
23 Jan 2021 22:13:00.000,21.138,-53.272,581.625144,0.062456,-0.009068,0.015591
23 Jan 2021 22:14:00.000,24.884,-53.824,582.625097,0.062410,-0.009344,0.017693
23 Jan 2021 22:15:00.000,28.627,-54.394,583.742274,0.062358,-0.009693,0.019492
23 Jan 2021 22:16:00.000,32.367,-54.988,584.957508,0.062299,-0.010129,0.020957
23 Jan 2021 22:17:00.000,36.103,-55.612,586.249979,0.062234,-0.010677,0.022063
23 Jan 2021 22:18:00.000,39.835,-56.273,587.597580,0.062162,-0.011367,0.022793
23 Jan 2021 22:19:00.000,43.562,-56.980,588.977299,0.062082,-0.012245,0.023133
23 Jan 2021 22:20:00.000,47.285,-57.747,590.365614,0.061994,-0.013376,0.023079
23 Jan 2021 22:21:00.000,51.002,-58.592,591.738899,0.061894,-0.014857,0.022632
23 Jan 2021 22:22:00.000,54.712,-59.540,593.073823,0.061779,-0.016841,0.021802
23 Jan 2021 22:23:00.000,58.415,-60.628,594.347745,0.061640,-0.019571,0.020602
23 Jan 2021 22:24:00.000,62.108,-61.911,595.539094,0.061464,-0.023461,0.019054
23 Jan 2021 22:25:00.000,65.789,-63.481,596.627727,0.061226,-0.029254,0.017183
23 Jan 2021 22:26:00.000,69.453,-65.488,597.595266,0.060876,-0.038394,0.015023
23 Jan 2021 22:27:00.000,73.090,-68.214,598.425397,0.060305,-0.053973,0.012609
23 Jan 2021 22:28:00.000,76.680,-72.236,599.104136,0.059240,-0.083516,0.009984
23 Jan 2021 22:29:00.000,80.173,-78.921,599.620063,0.056857,-0.148720,0.007190
23 Jan 2021 22:30:00.000,83.418,-92.185,599.964503,0.049914,-0.324505,0.004275
23 Jan 2021 22:31:00.000,85.792,-124.016,600.131667,0.023417,-0.786017,0.001289
23 Jan 2021 22:32:00.000,85.564,-175.170,600.118747,-0.029633,-0.707676,-0.001719
23 Jan 2021 22:33:00.000,82.982,156.801,599.925960,-0.051508,-0.286132,-0.004698
23 Jan 2021 22:34:00.000,79.683,144.936,599.556544,-0.057349,-0.135438,-0.007598
23 Jan 2021 22:35:00.000,76.170,138.778,599.016709,-0.059443,-0.077883,-0.010371
23 Jan 2021 22:36:00.000,72.571,134.997,598.315533,-0.060408,-0.051142,-0.012969
23 Jan 2021 22:37:00.000,68.930,132.399,597.464815,-0.060936,-0.036791,-0.015349
23 Jan 2021 22:38:00.000,65.263,130.468,596.478887,-0.061266,-0.028265,-0.017469
23 Jan 2021 22:39:00.000,61.580,128.947,595.374376,-0.061492,-0.022810,-0.019296
23 Jan 2021 22:40:00.000,57.885,127.696,594.169932,-0.061662,-0.019121,-0.020796
23 Jan 2021 22:41:00.000,54.181,126.631,592.885924,-0.061797,-0.016518,-0.021944
23 Jan 2021 22:42:00.000,50.470,125.700,591.544099,-0.061909,-0.014619,-0.022720
23 Jan 2021 22:43:00.000,46.752,124.867,590.167220,-0.062007,-0.013195,-0.023111
23 Jan 2021 22:44:00.000,43.029,124.110,588.778685,-0.062094,-0.012106,-0.023108
23 Jan 2021 22:45:00.000,39.301,123.410,587.402129,-0.062173,-0.011258,-0.022712
23 Jan 2021 22:46:00.000,35.569,122.755,586.061026,-0.062244,-0.010591,-0.021928
23 Jan 2021 22:47:00.000,31.832,122.136,584.778283,-0.062308,-0.010061,-0.020769
23 Jan 2021 22:48:00.000,28.092,121.546,583.575846,-0.062366,-0.009638,-0.019255
23 Jan 2021 22:49:00.000,24.348,120.978,582.474320,-0.062417,-0.009300,-0.017410
23 Jan 2021 22:50:00.000,20.602,120.428,581.492606,-0.062461,-0.009033,-0.015267
23 Jan 2021 22:51:00.000,16.853,119.893,580.647573,-0.062499,-0.008825,-0.012861
23 Jan 2021 22:52:00.000,13.102,119.368,579.953758,-0.062530,-0.008667,-0.010233
23 Jan 2021 22:53:00.000,9.350,118.852,579.423107,-0.062553,-0.008553,-0.007430
23 Jan 2021 22:54:00.000,5.596,118.341,579.064766,-0.062568,-0.008479,-0.004498
23 Jan 2021 22:55:00.000,1.842,117.834,578.884911,-0.062576,-0.008443,-0.001489
23 Jan 2021 22:56:00.000,-1.913,117.327,578.886646,-0.062576,-0.008443,0.001546
23 Jan 2021 22:57:00.000,-5.667,116.820,579.069941,-0.062568,-0.008480,0.004555
23 Jan 2021 22:58:00.000,-9.421,116.309,579.431633,-0.062553,-0.008555,0.007484
23 Jan 2021 22:59:00.000,-13.174,115.792,579.965487,-0.062529,-0.008669,0.010285
23 Jan 2021 23:00:00.000,-16.924,115.268,580.662304,-0.062499,-0.008828,0.012909
23 Jan 2021 23:01:00.000,-20.673,114.732,581.510085,-0.062461,-0.009038,0.015310
23 Jan 2021 23:02:00.000,-24.420,114.182,582.494246,-0.062416,-0.009306,0.017448
23 Jan 2021 23:03:00.000,-28.163,113.614,583.597879,-0.062365,-0.009645,0.019287
23 Jan 2021 23:04:00.000,-31.903,113.023,584.802043,-0.062307,-0.010070,0.020795
23 Jan 2021 23:05:00.000,-35.640,112.403,586.086107,-0.062242,-0.010602,0.021946
23 Jan 2021 23:06:00.000,-39.372,111.748,587.428102,-0.062171,-0.011273,0.022723
23 Jan 2021 23:07:00.000,-43.100,111.047,588.805107,-0.062093,-0.012124,0.023112
23 Jan 2021 23:08:00.000,-46.823,110.288,590.193641,-0.062005,-0.013219,0.023107
23 Jan 2021 23:09:00.000,-50.541,109.454,591.570069,-0.061907,-0.014650,0.022709
23 Jan 2021 23:10:00.000,-54.252,108.521,592.911003,-0.061794,-0.016560,0.021926
23 Jan 2021 23:11:00.000,-57.955,107.453,594.193694,-0.061659,-0.019180,0.020770
23 Jan 2021 23:12:00.000,-61.650,106.197,595.396419,-0.061489,-0.022894,0.019264
23 Jan 2021 23:13:00.000,-65.333,104.670,596.498839,-0.061260,-0.028393,0.017432
23 Jan 2021 23:14:00.000,-68.999,102.729,597.482339,-0.060929,-0.036998,0.015305
23 Jan 2021 23:15:00.000,-72.640,100.115,598.330334,-0.060395,-0.051505,0.012921
23 Jan 2021 23:16:00.000,-76.238,96.303,599.028538,-0.059417,-0.078598,0.010320
23 Jan 2021 23:17:00.000,-79.748,90.079,599.565201,-0.057287,-0.137102,0.007544
23 Jan 2021 23:18:00.000,-83.041,78.040,599.931300,-0.051313,-0.290889,0.004642
23 Jan 2021 23:19:00.000,-85.597,49.525,600.120681,-0.028863,-0.718383,0.001662
23 Jan 2021 23:20:00.000,-85.765,-1.707,600.130162,0.024301,-0.775999,-0.001346
23 Jan 2021 23:21:00.000,-83.360,-33.013,599.959584,0.050144,-0.319035,-0.004332
23 Jan 2021 23:22:00.000,-80.108,-46.078,599.611812,0.056927,-0.146844,-0.007244
23 Jan 2021 23:23:00.000,-76.612,-52.689,599.092693,0.059268,-0.082730,-0.010035
23 Jan 2021 23:24:00.000,-73.021,-56.677,598.410954,0.060319,-0.053581,-0.012657
23 Jan 2021 23:25:00.000,-69.383,-59.386,597.578067,0.060884,-0.038174,-0.015066
23 Jan 2021 23:26:00.000,-65.719,-61.382,596.608061,0.061232,-0.029119,-0.017222
23 Jan 2021 23:27:00.000,-62.038,-62.945,595.517292,0.061468,-0.023372,-0.019086
23 Jan 2021 23:28:00.000,-58.344,-64.224,594.324176,0.061643,-0.019510,-0.020628
23 Jan 2021 23:29:00.000,-54.641,-65.309,593.048886,0.061781,-0.016797,-0.021821
23 Jan 2021 23:30:00.000,-50.931,-66.255,591.713016,0.061896,-0.014825,-0.022645
23 Jan 2021 23:31:00.000,-47.214,-67.098,590.339225,0.061996,-0.013351,-0.023083
23 Jan 2021 23:32:00.000,-43.491,-67.864,588.950853,0.062084,-0.012226,-0.023130
23 Jan 2021 23:33:00.000,-39.764,-68.570,587.571527,0.062163,-0.011353,-0.022782
23 Jan 2021 23:34:00.000,-36.032,-69.230,586.224764,0.062235,-0.010665,-0.022046
23 Jan 2021 23:35:00.000,-32.296,-69.853,584.933561,0.062300,-0.010120,-0.020933
23 Jan 2021 23:36:00.000,-28.556,-70.446,583.720006,0.062359,-0.009685,-0.019461
23 Jan 2021 23:37:00.000,-24.813,-71.017,582.604889,0.062411,-0.009338,-0.017656
23 Jan 2021 23:38:00.000,-21.067,-71.568,581.607344,0.062456,-0.009063,-0.015548
23 Jan 2021 23:39:00.000,-17.318,-72.105,580.744506,0.062495,-0.008848,-0.013172
23 Jan 2021 23:40:00.000,-13.568,-72.631,580.031219,0.062526,-0.008684,-0.010570
