                                                                              12 Jul 2021 13:31:38
FOR UNFUNDED EDUCATIONAL USE ONLY
Satellite-Cubesat-To-Place-UMaine:  Access Summary Report


Cubesat-To-UMaine
-----------------
                  Access        Start Time (UTCG)           Stop Time (UTCG)        Duration (sec)
                     165    29 Nov 2024 04:55:22.706    29 Nov 2024 05:08:15.055           772.349
                     166    29 Nov 2024 06:34:58.937    29 Nov 2024 06:42:46.587           467.650
                     167    29 Nov 2024 15:04:31.136    29 Nov 2024 15:08:36.588           245.452
                     168    29 Nov 2024 16:37:38.283    29 Nov 2024 16:50:13.706           755.423
                     169    29 Nov 2024 18:14:08.528    29 Nov 2024 18:25:39.906           691.378
                     170    30 Nov 2024 03:32:28.302    30 Nov 2024 03:43:44.461           676.159
                     171    30 Nov 2024 05:07:39.153    30 Nov 2024 05:20:20.955           761.802
                     172    30 Nov 2024 06:48:32.897    30 Nov 2024 06:54:01.017           328.120
                     173    30 Nov 2024 15:15:28.391    30 Nov 2024 15:22:29.490           421.098
                     174    30 Nov 2024 16:49:43.219    30 Nov 2024 17:02:32.441           769.222
                     175    30 Nov 2024 18:26:29.719    30 Nov 2024 18:37:18.935           649.217
                     176     1 Dec 2024 03:44:11.365     1 Dec 2024 03:56:03.782           712.417
                     177     1 Dec 2024 05:20:01.593     1 Dec 2024 05:32:24.274           742.681
                     178     1 Dec 2024 15:26:57.651     1 Dec 2024 15:35:45.931           528.280

Global Statistics
-----------------
Min Duration          42     8 Nov 2024 15:39:10.928     8 Nov 2024 15:40:41.652            90.724
Max Duration         159    28 Nov 2024 04:43:11.939    28 Nov 2024 04:56:06.859           774.920
Mean Duration                                                                              604.409
Total Duration                                                                          107584.767
