                                                                              29 Jul 2021 11:15:21
FOR UNFUNDED EDUCATIONAL USE ONLY
Place-UniSMaine-To-Satellite-Cubesat:  Access Summary Report


UniSMaine-To-Cubesat
--------------------
                  Access        Start Time (UTCG)           Stop Time (UTCG)        Duration (sec)
                     182     1 Nov 2024 18:59:02.291     1 Nov 2024 19:11:01.758           719.467
                     183     2 Nov 2024 04:17:29.698     2 Nov 2024 04:27:48.857           619.159
                     184     2 Nov 2024 05:51:53.653     2 Nov 2024 06:04:45.893           772.240
                     185     2 Nov 2024 07:31:34.911     2 Nov 2024 07:39:09.332           454.422
                     186     2 Nov 2024 16:02:03.006     2 Nov 2024 16:05:30.127           207.121
                     187     2 Nov 2024 17:34:49.237     2 Nov 2024 17:47:24.660           755.423
                     188     2 Nov 2024 19:11:21.440     2 Nov 2024 19:22:45.887           684.448
                     189     3 Nov 2024 04:29:04.110     3 Nov 2024 04:40:12.781           668.670
                     190     3 Nov 2024 06:04:09.899     3 Nov 2024 06:16:51.586           761.687
                     191     3 Nov 2024 07:45:15.378     3 Nov 2024 07:50:16.762           301.384
                     192     3 Nov 2024 16:12:48.391     3 Nov 2024 16:19:34.354           405.963
                     193     3 Nov 2024 17:46:53.924     3 Nov 2024 17:59:43.188           769.264
                     194     3 Nov 2024 19:23:43.910     3 Nov 2024 19:34:23.132           639.221
                     195     4 Nov 2024 04:40:45.737     4 Nov 2024 04:52:33.093           707.356
                     196     4 Nov 2024 06:16:32.319     4 Nov 2024 06:28:54.516           742.197
                     197     4 Nov 2024 16:24:13.915     4 Nov 2024 16:32:53.981           520.066
                     198     4 Nov 2024 17:59:01.170     4 Nov 2024 18:11:55.775           774.605
                     199     4 Nov 2024 19:36:10.644     4 Nov 2024 19:45:52.453           581.808
                     200     5 Nov 2024 03:21:59.853     5 Nov 2024 03:25:38.732           218.880
                     201     5 Nov 2024 04:52:33.822     5 Nov 2024 05:04:50.469           736.647
                     202     5 Nov 2024 06:29:01.444     5 Nov 2024 06:40:54.217           712.773
                     203     5 Nov 2024 16:35:54.255     5 Nov 2024 16:45:54.623           600.368
                     204     5 Nov 2024 18:11:10.784     5 Nov 2024 18:24:02.640           771.856
                     205     5 Nov 2024 19:48:43.387     5 Nov 2024 19:57:12.008           508.620
                     206     6 Nov 2024 03:32:29.334     6 Nov 2024 03:38:52.692           383.358
                     207     6 Nov 2024 05:04:27.913     6 Nov 2024 05:17:05.284           757.371
                     208     6 Nov 2024 06:41:38.157     6 Nov 2024 06:52:49.915           671.758
                     209     6 Nov 2024 16:47:43.069     6 Nov 2024 16:58:42.852           659.782
                     210     6 Nov 2024 18:23:22.692     6 Nov 2024 18:36:03.852           761.161
                     211     6 Nov 2024 20:01:25.860     6 Nov 2024 20:08:17.949           412.089
                     212     7 Nov 2024 03:43:30.862     7 Nov 2024 03:51:38.616           487.753
                     213     7 Nov 2024 05:16:27.755     7 Nov 2024 05:29:17.740           769.984
                     214     7 Nov 2024 06:54:23.872     7 Nov 2024 07:04:40.326           616.454
                     215     7 Nov 2024 16:59:37.622     7 Nov 2024 17:11:21.592           703.970
                     216     7 Nov 2024 18:35:36.927     7 Nov 2024 18:47:59.358           742.431
                     217     7 Nov 2024 20:14:29.392     7 Nov 2024 20:18:58.844           269.453
                     218     8 Nov 2024 03:54:47.597     8 Nov 2024 04:04:13.232           565.635
                     219     8 Nov 2024 05:28:33.247     8 Nov 2024 05:41:27.919           774.672
                     220     8 Nov 2024 07:07:21.100     8 Nov 2024 07:16:23.116           542.016
                     221     8 Nov 2024 17:11:36.430     8 Nov 2024 17:23:52.465           736.035
                     222     8 Nov 2024 18:47:53.661     8 Nov 2024 18:59:48.930           715.269
                     223     9 Nov 2024 04:06:14.767     9 Nov 2024 04:16:41.217           626.450
                     224     9 Nov 2024 05:40:44.433     9 Nov 2024 05:53:35.758           771.326
                     225     9 Nov 2024 07:20:35.069     9 Nov 2024 07:27:53.278           438.209
                     226     9 Nov 2024 15:50:36.073     9 Nov 2024 15:54:41.840           245.767
                     227     9 Nov 2024 17:23:38.631     9 Nov 2024 17:36:16.450           757.820
                     228     9 Nov 2024 19:00:13.224     9 Nov 2024 19:11:32.172           678.948
                     229    10 Nov 2024 04:17:50.206    10 Nov 2024 04:29:04.613           674.407
                     230    10 Nov 2024 05:53:01.482    10 Nov 2024 06:05:41.108           759.627
                     231    10 Nov 2024 07:34:22.247    10 Nov 2024 07:38:54.613           272.366
                     232    10 Nov 2024 16:01:31.281    10 Nov 2024 16:08:35.626           424.345
                     233    10 Nov 2024 17:35:43.686    10 Nov 2024 17:48:34.163           770.476
                     234    10 Nov 2024 19:12:36.210    10 Nov 2024 19:23:08.418           632.209
                     235    11 Nov 2024 04:29:32.727    11 Nov 2024 04:41:24.511           711.784
                     236    11 Nov 2024 06:05:24.764    11 Nov 2024 06:17:43.645           738.880
                     237    11 Nov 2024 16:12:59.490    11 Nov 2024 16:21:52.000           532.510
                     238    11 Nov 2024 17:47:51.266    11 Nov 2024 18:00:45.970           774.704
                     239    11 Nov 2024 19:25:03.638    11 Nov 2024 19:34:36.550           572.911
                     240    12 Nov 2024 03:10:32.978    12 Nov 2024 03:14:41.005           248.027
                     241    12 Nov 2024 04:41:21.638    12 Nov 2024 04:53:41.527           739.889
                     242    12 Nov 2024 06:17:54.850    12 Nov 2024 06:29:42.866           708.016
                     243    12 Nov 2024 16:24:41.230    12 Nov 2024 16:34:50.708           609.479
                     244    12 Nov 2024 18:00:01.197    12 Nov 2024 18:12:52.073           770.877
                     245    12 Nov 2024 19:37:37.416    12 Nov 2024 19:45:54.560           497.145
                     246    13 Nov 2024 03:21:09.266    13 Nov 2024 03:27:48.706           399.440
                     247    13 Nov 2024 04:53:16.510    13 Nov 2024 05:05:56.028           759.518
                     248    13 Nov 2024 06:30:32.669    13 Nov 2024 06:41:37.954           665.284
                     249    13 Nov 2024 16:36:30.950    13 Nov 2024 16:47:37.524           666.574
                     250    13 Nov 2024 18:12:13.420    13 Nov 2024 18:24:52.523           759.102
                     251    13 Nov 2024 19:50:21.755    13 Nov 2024 19:56:58.108           396.353
                     252    14 Nov 2024 03:32:13.297    14 Nov 2024 03:40:32.657           499.360
                     253    14 Nov 2024 05:05:17.115    14 Nov 2024 05:18:08.183           771.069
                     254    14 Nov 2024 06:43:19.747    14 Nov 2024 06:53:27.521           607.774
                     255    14 Nov 2024 16:48:26.149    14 Nov 2024 17:00:15.130           708.981
                     256    14 Nov 2024 18:24:27.985    14 Nov 2024 18:36:47.241           739.256
                     257    14 Nov 2024 20:03:30.618    14 Nov 2024 20:07:33.132           242.514
                     258    15 Nov 2024 03:43:31.615    15 Nov 2024 03:53:06.222           574.607
                     259    15 Nov 2024 05:17:23.366    15 Nov 2024 05:30:18.061           774.695
                     260    15 Nov 2024 06:56:18.810    15 Nov 2024 07:05:09.019           530.209
                     261    15 Nov 2024 17:00:25.467    15 Nov 2024 17:12:45.027           739.561
                     262    15 Nov 2024 18:36:45.084    15 Nov 2024 18:48:35.992           710.909
                     263    16 Nov 2024 03:54:59.986    16 Nov 2024 04:05:33.507           633.521
                     264    16 Nov 2024 05:29:35.322    16 Nov 2024 05:42:25.584           770.262
