"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
214,28 Mar 2025 20:33:36.734,28 Mar 2025 20:45:07.705,690.971
215,28 Mar 2025 22:09:44.457,28 Mar 2025 22:17:24.255,459.798
216,29 Mar 2025 18:47:12.131,29 Mar 2025 18:48:45.296,93.165
217,29 Mar 2025 20:15:06.204,29 Mar 2025 20:26:19.438,673.233
218,29 Mar 2025 21:49:57.557,29 Mar 2025 21:59:24.228,566.670
219,30 Mar 2025 19:56:47.645,30 Mar 2025 20:07:24.947,637.302
220,30 Mar 2025 21:30:33.801,30 Mar 2025 21:41:06.880,633.078
221,31 Mar 2025 19:38:42.441,31 Mar 2025 19:48:23.085,580.644
222,31 Mar 2025 21:11:26.295,31 Mar 2025 21:22:38.901,672.606
223,1 Apr 2025 19:20:53.709,1 Apr 2025 19:29:11.020,497.311
224,1 Apr 2025 20:52:32.092,1 Apr 2025 21:04:03.132,691.040
225,1 Apr 2025 22:30:34.375,1 Apr 2025 22:34:54.168,259.793
226,2 Apr 2025 19:03:29.617,2 Apr 2025 19:09:40.914,371.297
227,2 Apr 2025 20:33:49.844,2 Apr 2025 20:45:20.919,691.075
228,2 Apr 2025 22:09:58.586,2 Apr 2025 22:17:36.783,458.197
229,3 Apr 2025 18:47:20.976,3 Apr 2025 18:49:02.327,101.351
230,3 Apr 2025 20:15:19.178,3 Apr 2025 20:26:32.721,673.544
231,3 Apr 2025 21:50:11.340,3 Apr 2025 21:59:37.033,565.693
232,4 Apr 2025 19:57:00.472,4 Apr 2025 20:07:38.307,637.835
233,4 Apr 2025 21:30:47.365,4 Apr 2025 21:41:19.837,632.472
234,5 Apr 2025 19:38:55.099,5 Apr 2025 19:48:36.543,581.445
235,5 Apr 2025 21:11:39.689,5 Apr 2025 21:22:51.961,672.273
236,6 Apr 2025 19:21:06.142,6 Apr 2025 19:29:24.626,498.484
237,6 Apr 2025 20:52:45.339,6 Apr 2025 21:04:16.273,690.934
238,6 Apr 2025 22:30:49.555,6 Apr 2025 22:35:05.722,256.166
